Name,Kills,Deaths,K/D,Max kill streak,Kill(s) / minute,Death(s) / minute,Max death streak,Max TK streak,Death by TK,Death by TK Streak,(aprox.) Longest life min.,(aprox.) Shortest life secs.,Nemesis,Victim,Weapons,game_id
(WTH) VikkøxX,68,37,1.84,11,0.77,0.42,6,0,0,0,9.00,0.00,(WTH) Wapajama: 5,Shaggy: 5,"M1 GARAND: 63, MK2 GRENADE: 4, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13035
Challenged Dragon,67,42,1.6,12,0.77,0.48,5,0,2,1,8.00,1.00,(WTH)Ograkk: 5,KTM || Vulcano: 4,"M1 GARAND: 43, BAZOOKA: 15, MK2 GRENADE: 7, M3 KNIFE: 1, BROWNING M1919: 1",http://144.91.71.61:8040/#/gamescoreboard/13035
Wiking22,76,7,10.86,22,0.87,0.08,2,3,1,1,26.00,2.00,Jb: 3,Mister Henkka85: 4,"76MM M1 GUN [Sherman M4A3E2(76)]: 49, COAXIAL M1919 [Sherman M4A3E2(76)]: 17, 75MM CANNON [Sherman M4A1]: 6, COAXIAL M1919 [Sherman M4A1]: 2, M6 37mm [M8 Greyhound]: 1, COAXIAL M1919 [M8 Greyhound]: 1",http://144.91.71.61:8040/#/gamescoreboard/13033
Drakthul,112,13,8.62,55,1.69,0.2,4,6,0,0,14.00,0.00,xiaoxiaojiusi: 11,xxgamergeekxx: 6,"150MM HOWITZER [sFH 18]: 106, MP40: 6",http://144.91.71.61:8040/#/gamescoreboard/13030
EÐÐ¥!!!,68,3,22.67,24,1.13,0.05,1,1,0,0,19.00,10.00,Teastagg: 1,xxgamergeekxx: 5,"KARABINER 98K x8: 22, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 14, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 14, COAXIAL MG34 [Sd.Kfz.234 Puma]: 8, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 7, MP40: 2, COAXIAL MG34: 1",http://144.91.71.61:8040/#/gamescoreboard/13030
(WTH) Wild Bill,74,24,3.08,13,0.84,0.27,3,4,0,0,18.00,1.00,Churchy: 2,The Womanizer: 5,"M1 GARAND: 32, M6 37mm [M8 Greyhound]: 13, 155MM HOWITZER [M114]: 9, MK2 GRENADE: 9, M97 TRENCH GUN: 4, M1918A2 BAR: 3, M1 CARBINE: 2, SATCHEL: 1, KARABINER 98K: 1",http://144.91.71.61:8040/#/gamescoreboard/13019
Jordon_S-aints,72,38,1.89,16,0.82,0.43,4,1,2,1,17.00,0.00,[Cul†] Cowboy: 4,Martinator: 6,"M1 GARAND: 53, M1A1 THOMPSON: 12, 57MM CANNON [M1 57mm]: 3, BAZOOKA: 1, SATCHEL: 1, UNKNOWN: 1, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/13019
(WTH) ReformedGamer,138,22,6.27,16,1.65,0.26,2,0,0,0,11.00,1.00,Quantum: 3,(WTH) Pete: 11,"M1 GARAND: 136, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/13015
(WTH) Oskar,117,37,3.16,14,1.4,0.44,4,1,0,0,10.00,0.00,Quantum: 4,(WTHr)Wuji: 7,"M1 GARAND: 105, BAZOOKA: 12",http://144.91.71.61:8040/#/gamescoreboard/13015
SleepyKeith,89,6,14.83,70,1.74,0.12,3,2,0,0,20.00,2.00,Useless Sovereign: 4,Kgl.Kanad.Yakreiter : 5,"150MM HOWITZER [sFH 18]: 86, GEWEHR 43: 3",http://144.91.71.61:8040/#/gamescoreboard/13015
(WTH) Curious George,79,23,3.43,23,0.9,0.26,2,0,0,0,10.00,1.00,Andro18: 3,BIG CHUNGUS: 7,"KARABINER 98K: 74, MP40: 4, S-MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/13015
🆂 (WTH) JagdGG,68,19,3.58,17,0.81,0.23,2,0,0,0,10.00,2.00,Sir Blunt: 2,(WTH) Sosaille: 4,"FG42 x4: 64, S-MINE: 2, UNKNOWN: 1, FELDSPATEN: 1",http://144.91.71.61:8040/#/gamescoreboard/13015
(WTH) Oskar,68,18,3.78,14,0.78,0.21,3,0,0,0,34.00,0.00,🆂 (WTH) JagdGG: 4,Whiskas: 12,"GEWEHR 43: 67, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/13014
KRT™War Crimes,138,21,6.57,98,1.59,0.24,6,5,1,1,22.00,1.00,thechiliman: 4,safinnn: 8,"155MM HOWITZER [M114]: 97, BROWNING M1919: 39, UNKNOWN: 1, M3 KNIFE: 1",http://144.91.71.61:8040/#/gamescoreboard/13004
Mr.Bluesky,79,16,4.94,23,0.92,0.19,4,0,0,0,15.00,1.00,Aeq: 3,Nikx: 7,"MG34: 42, MG42: 32, KARABINER 98K: 4, MP40: 1",http://144.91.71.61:8040/#/gamescoreboard/13004
KRT™UnexpectedBullet,76,25,3.04,10,1.08,0.36,3,0,1,1,13.00,0.00,Calle: 5,PRJ5201: 10,"MP40: 59, GEWEHR 43: 6, KARABINER 98K: 6, M43 STIELHANDGRANATE: 3, LUGER P08: 2",http://144.91.71.61:8040/#/gamescoreboard/13004
KRT™Deamondiamond,65,9,7.22,28,1.0,0.14,2,5,0,0,15.00,1.00,✪Meitsi♛: 6,Putkisto: 7,"155MM HOWITZER [M114]: 54, M1A1 THOMPSON: 11",http://144.91.71.61:8040/#/gamescoreboard/13004
(WTH) Froontan,65,22,2.95,17,0.92,0.31,4,0,0,0,16.00,1.00,Rick McFish: 3,Mino: 6,"M1 GARAND: 23, M6 37mm [M8 Greyhound]: 21, M1A1 THOMPSON: 10, COAXIAL M1919 [M8 Greyhound]: 6, UNKNOWN: 2, M3 KNIFE: 2, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/12987
(WTH) Froontan,91,34,2.68,15,1.04,0.39,3,3,1,1,21.00,1.00,(WTH) luk3n24: 3,[ARO]HITMANAlex: 6,"MP40: 59, SATCHEL: 14, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 7, COAXIAL MG34 [Sd.Kfz.234 Puma]: 6, Sd.Kfz.234 Puma: 2, UNKNOWN: 1, FELDSPATEN: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12986
λλ | Hirschi,75,20,3.75,11,0.83,0.22,3,0,0,0,14.00,1.00,(WTH) BioHaXard: 2,HubbMasterKiller: 5,"M1 GARAND: 73, BAZOOKA: 2",http://144.91.71.61:8040/#/gamescoreboard/12986
HubbMasterKiller,70,44,1.59,12,0.8,0.5,5,0,0,0,6.00,0.00,λλ | Hirschi: 5,[VLK] fejkr: 6,"STG44: 63, M43 STIELHANDGRANATE: 5, TELLERMINE 43: 1, Sd.Kfz 251 Half-track: 1",http://144.91.71.61:8040/#/gamescoreboard/12986
(WTH) Gates,68,29,2.34,9,0.78,0.33,3,0,0,0,6.00,1.00,Lam: 2,Kolumbia: 7,"GEWEHR 43: 67, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12986
(WTH) luk3n24,65,24,2.71,10,0.8,0.29,5,2,2,1,11.00,1.00,Gray Fox™: 4,CrimsonCro: 5,"M1 GARAND: 21, M1918A2 BAR: 15, M97 TRENCH GUN: 9, SATCHEL: 7, M3 GREASE GUN: 5, M2 AP MINE: 4, M1A1 THOMPSON: 3, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/12986
[OC] Macarovitch,96,2,48,48,1.68,0.04,1,4,1,1,27.00,2.00,Lyrinex: 1,(WTH)Ograkk: 6,"76MM M1 GUN [Sherman M4A3E2(76)]: 84, COAXIAL M1919 [Sherman M4A3E2(76)]: 12",http://144.91.71.61:8040/#/gamescoreboard/12980
KRT™Sweet Tooth,89,16,5.56,15,1.01,0.18,3,0,0,0,13.00,1.00,KRT™Galaxy_Milkshake: 2,(WTH) luk3n24: 12,"M1903 SPRINGFIELD: 82, COLT M1911: 5, MK2 GRENADE: 2",http://144.91.71.61:8040/#/gamescoreboard/12980
Lauranis,76,13,5.85,27,0.87,0.15,3,6,2,1,18.00,0.00,KRT™MILK: 7,Abu Salman: 7,"155MM HOWITZER [M114]: 72, MK2 GRENADE: 2, M1A1 THOMPSON: 2",http://144.91.71.61:8040/#/gamescoreboard/12980
(WTH) Duba,84,26,3.23,21,1.07,0.33,3,6,1,1,12.00,0.00,Oldrich: 2,KRT™Red_John: 6,"GEWEHR 43: 61, 150MM HOWITZER [sFH 18]: 22, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/12977
(WTH) luk3n24,75,33,2.27,10,0.95,0.42,3,1,1,1,8.00,1.00,KRT™Mental asylum wa: 5,Expert: 8,"STG44: 40, GEWEHR 43: 15, MG42: 14, LUGER P08: 1, UNKNOWN: 1, M43 STIELHANDGRANATE: 1, SATCHEL: 1, KARABINER 98K: 1, MP40: 1",http://144.91.71.61:8040/#/gamescoreboard/12977
PuffDragon,75,21,3.57,18,1.06,0.3,3,0,1,1,11.00,0.00,Gorrdolph: 4,zkaoffldks: 8,"GEWEHR 43: 74, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12977
KRT™Mental asylum wa,69,36,1.92,18,0.89,0.46,5,2,1,1,11.00,0.00,(WTH) luk3n24: 4,Dirty Dan: 5,"M1 GARAND: 63, MK2 GRENADE: 5, M3 KNIFE: 1",http://144.91.71.61:8040/#/gamescoreboard/12977
铃谷Suzuya,65,6,10.83,20,0.83,0.08,2,3,0,0,23.00,5.00,phantomdentist: 2,phantomdentist: 8,"88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 31, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 17, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 9, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 5, COAXIAL MG34 [Sd.Kfz.234 Puma]: 3",http://144.91.71.61:8040/#/gamescoreboard/12977
Gecko*,112,27,4.15,19,1.83,0.44,4,0,0,0,7.00,0.00,SKYRAY: 5,SKYRAY: 7,"M1 GARAND: 109, MK2 GRENADE: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/12976
Waffle,73,26,2.81,9,1.24,0.44,2,0,1,1,4.00,1.00,Gecko*: 4,nick: 5,"KARABINER 98K: 63, PANZERSCHRECK: 5, M43 STIELHANDGRANATE: 5",http://144.91.71.61:8040/#/gamescoreboard/12976
[HD6] FoamBox,73,6,12.17,28,0.81,0.07,2,12,1,1,40.00,3.00,Jason9r: 2,Tobias88: 7,"150MM HOWITZER [sFH 18]: 71, MP40: 2",http://144.91.71.61:8040/#/gamescoreboard/12976
Jakob,69,14,4.93,10,0.84,0.17,2,0,0,0,11.00,1.00,RobbaN: 3,Papa Rojo: 6,"MG42: 65, GMC CCKW 353 (Supply): 2, LUGER P08: 1, FELDSPATEN: 1",http://144.91.71.61:8040/#/gamescoreboard/12975
UngaBunga,66,21,3.14,48,0.76,0.24,5,0,0,0,26.00,1.00,Jakob: 3,RoytheKiller1_1: 5,"76MM M1 GUN [Sherman M4A3E2(76)]: 42, M1A1 THOMPSON: 13, COAXIAL M1919 [Sherman M4A3E2(76)]: 6, MK2 GRENADE: 2, M3 KNIFE: 1, BROWNING M1919: 1, HULL M1919 [Stuart M5A1]: 1",http://144.91.71.61:8040/#/gamescoreboard/12975
(WTH) Duba,108,25,4.32,17,1.2,0.28,3,1,1,1,10.00,1.00,Ligmaballs: 3,Theo Morales: 6,"M1 GARAND: 83, BAZOOKA: 10, M1A1 THOMPSON: 10, SATCHEL: 2, UNKNOWN: 2, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/12965
(WTH) ReformedGamer,84,32,2.62,9,1.02,0.39,3,0,0,0,9.00,0.00,[RHA] Szatyornátha: 3,[RHA] Szatyornátha: 7,"M1 GARAND: 46, BROWNING M1919: 35, M97 TRENCH GUN: 2, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/12965
PROJECT,76,38,2,16,0.86,0.43,3,2,2,1,13.00,1.00,Dannan: 6,Snake Pliskin: 6,"STG44: 67, SATCHEL: 9",http://144.91.71.61:8040/#/gamescoreboard/12965
(WTH) Bubblebeard,71,29,2.45,15,0.81,0.33,4,1,1,1,10.00,0.00,ruuku: 3,ruuku: 6,"M1 GARAND: 68, BAZOOKA: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/12965
(WTH) fizkkk,85,29,2.93,11,0.97,0.33,3,1,3,1,10.00,1.00,Nerai: 2,Alfwin: 5,"M1 GARAND: 79, MK2 GRENADE: 5, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/12962
(WTH) GodFella,73,12,6.08,41,0.82,0.14,3,7,0,0,26.00,1.00,conartist2010: 5,gdickeyd92: 7,"155MM HOWITZER [M114]: 60, M1 GARAND: 13",http://144.91.71.61:8040/#/gamescoreboard/12962
[WTH] Eurynomous,70,21,3.33,12,0.96,0.29,4,0,1,1,12.00,1.00,Tango Sucker: 3,DIDIERlaBIFLE: 6,"GEWEHR 43: 36, MG42: 22, MP40: 6, SATCHEL: 3, M1A1 AT MINE: 2, GMC CCKW 353 (Transport): 1",http://144.91.71.61:8040/#/gamescoreboard/12957
[Tr] Erich Hartmann,66,18,3.67,13,1.21,0.33,3,6,0,0,10.00,1.00,Alexander Pippington: 2,AUTUMN: 4,"STG44: 35, SATCHEL: 26, PANZERSCHRECK: 3, KARABINER 98K: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12953
(WTH) Curious George,66,30,2.2,10,0.74,0.34,3,0,0,0,15.00,0.00,(WTH) Tākā: 6,(WTH) VikkøxX: 7,"FG42 x4: 49, FG42: 7, KARABINER 98K x8: 6, S-MINE: 2, FELDSPATEN: 2",http://144.91.71.61:8040/#/gamescoreboard/12952
|||™️ kAPPA,101,3,33.67,46,1.16,0.03,1,6,0,0,37.00,14.00,Lars: 1,callumdoc99: 6,"75MM CANNON [Sherman M4A1]: 74, COAXIAL M1919 [Sherman M4A1]: 24, M1A1 AT MINE: 2, TELLERMINE 43: 1",http://144.91.71.61:8040/#/gamescoreboard/12941
|||™ CrazzyRamer,94,41,2.29,13,1.24,0.54,5,3,0,0,5.00,0.00,|||™ Inuline: 6,Naarf: 7,"STG44: 57, FG42: 12, KARABINER 98K: 8, SATCHEL: 7, M43 STIELHANDGRANATE: 5, FELDSPATEN: 2, PANZERSCHRECK: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/12941
|||™ Winchester,90,27,3.33,13,1.03,0.31,3,0,0,0,20.00,1.00,|||™ CrazzyRamer: 4,Grizz: 7,"M1 GARAND: 54, M1918A2 BAR: 28, MK2 GRENADE: 4, M1A1 THOMPSON: 4",http://144.91.71.61:8040/#/gamescoreboard/12941
|||™️ kAPPA,85,4,21.25,36,0.97,0.05,1,3,0,0,33.00,10.00,FullMetal^: 2,(WTH) Jimbo: 6,"75MM CANNON [Sd.Kfz.161 Panzer IV]: 57, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 12, 88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 11, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 4, WALTHER P38: 1",http://144.91.71.61:8040/#/gamescoreboard/12940
(WTH) Capt Benfield,78,34,2.29,8,0.89,0.39,5,0,0,0,11.00,1.00,.Túrin|Turambar: 6,Silviu: 8,"M1 GARAND: 76, MK2 GRENADE: 2",http://144.91.71.61:8040/#/gamescoreboard/12940
|||™ Flk,103,4,25.75,71,1.17,0.05,1,0,0,0,60.00,2.00,Marf: 1,KebabMerchant: 8,"76MM M1 GUN [Sherman M4A3E2(76)]: 76, COAXIAL M1919 [Sherman M4A3E2(76)]: 23, M1A1 THOMPSON: 3, Opel Blitz (Transport): 1",http://144.91.71.61:8040/#/gamescoreboard/12939
Lrtt💯,76,26,2.92,11,0.86,0.3,4,2,0,0,12.00,0.00,|||™ Flk: 3,Max1nator2: 5,"KARABINER 98K x8: 73, UNKNOWN: 1, KARABINER 98K: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12939
|||™️ kAPPA,69,15,4.6,50,1.01,0.22,3,2,0,0,7.00,1.00,Atheologist: 3,Marf: 3,"76MM M1 GUN [Sherman M4A3E2(76)]: 44, M1 GARAND: 18, COAXIAL M1919 [Sherman M4A3E2(76)]: 6, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/12939
Alfa_QV,86,9,9.56,41,0.99,0.1,2,0,0,0,31.00,2.00,(WTH) BioHaXard: 1,vasakiller: 5,"BROWNING M1919: 84, COLT M1911: 2",http://144.91.71.61:8040/#/gamescoreboard/12937
Lrtt💯,80,28,2.86,15,0.93,0.32,4,0,0,0,11.00,0.00,WingDreamer: 4,Parker: 6,M1903 SPRINGFIELD: 80,http://144.91.71.61:8040/#/gamescoreboard/12937
|||™ Flk,79,34,2.32,15,1.19,0.51,5,0,0,0,5.00,0.00,1stWarlord: 5,porcupiine: 6,"STG44: 72, SATCHEL: 2, UNKNOWN: 2, GEWEHR 43: 1, M3 Half-track: 1, Sherman M4A3E2(76): 1",http://144.91.71.61:8040/#/gamescoreboard/12937
(WTH) Blank,68,17,4,14,1.22,0.3,3,0,1,1,8.00,1.00,[TR]Dragon: 3,JuDuZz: 6,"M1 GARAND: 55, MK2 GRENADE: 11, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/12928
(WTH) Incognito,67,20,3.35,27,1.14,0.34,3,0,1,1,11.00,1.00,(WTH) BigDuttyStinke: 2,Beef Relief: 5,"M1 GARAND: 62, MK2 GRENADE: 5",http://144.91.71.61:8040/#/gamescoreboard/12928
[EVO] InabaTewi,72,34,2.12,11,0.93,0.44,7,1,1,1,9.00,0.00,Sternab: 3,Bird: 6,"M1 GARAND: 63, BAZOOKA: 4, MK2 GRENADE: 3, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/12925
(WTH) Reinout,86,31,2.77,16,1.38,0.5,3,0,2,1,8.00,0.00,307_Tomcat: 4,Zatrion: 4,"STG44: 54, MG42: 28, M43 STIELHANDGRANATE: 4",http://144.91.71.61:8040/#/gamescoreboard/12923
(WTH) Sychxx,75,26,2.88,17,1.23,0.43,4,0,1,1,7.00,0.00,Korpral Bananberg: 3,Pk_Schwap: 4,"GEWEHR 43: 74, FELDSPATEN: 1",http://144.91.71.61:8040/#/gamescoreboard/12923
Emma,107,0,107,107,3.17,0,0,6,0,0,0.00,167.00,,Thunder: 11,150MM HOWITZER [sFH 18]: 107,http://144.91.71.61:8040/#/gamescoreboard/12922
(WTH) Satchel,66,20,3.3,19,0.76,0.23,2,3,0,0,14.00,0.00,lolbin: 5,[1CDO] McFucknuckle: 6,"GEWEHR 43: 32, STG44: 10, BOMBING RUN: 10, STRAFING RUN: 6, KARABINER 98K: 5, S-MINE: 1, SATCHEL: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12922
(WTH) Froontan,74,35,2.11,21,0.85,0.4,3,0,1,1,9.00,1.00,//muckSnapper: 5,Spooly™: 5,"M1 GARAND: 57, BAZOOKA: 9, UNKNOWN: 3, MK2 GRENADE: 3, 57MM CANNON [M1 57mm]: 2",http://144.91.71.61:8040/#/gamescoreboard/12910
//Iron_Ranger,68,28,2.43,10,0.98,0.4,3,0,0,0,8.00,1.00,307_Tomcat: 3,Squid: 5,"KARABINER 98K: 53, GEWEHR 43: 10, MP40: 5",http://144.91.71.61:8040/#/gamescoreboard/12910
lolbin,65,34,1.91,7,0.74,0.39,4,2,1,1,9.00,0.00,Alex1b0ss: 3,BARDOZER: 5,"GEWEHR 43: 62, UNKNOWN: 2, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12910
(WTH) Curious George,75,42,1.79,9,0.91,0.51,6,0,0,0,6.00,0.00,Mumija0007: 5,Addict: 5,"GEWEHR 43: 72, M43 STIELHANDGRANATE: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/12909
[82AD] Thorpie,67,20,3.35,18,1.15,0.34,4,0,1,1,9.00,0.00,THE LORD: 3,Mumija0007: 3,GEWEHR 43: 67,http://144.91.71.61:8040/#/gamescoreboard/12909
(WTH) ReformedGamer,106,10,10.6,51,2.1,0.2,2,2,3,2,10.00,0.00,rutto_: 4,rhysbestybest: 7,"155MM HOWITZER [M114]: 93, M1 GARAND: 12, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/12908
FLX Proximo,79,1,79,60,3.02,0.04,1,2,0,0,21.00,21.00,foliohattu: 1,LordSweatyBalls: 7,150MM HOWITZER [sFH 18]: 79,http://144.91.71.61:8040/#/gamescoreboard/12905
Pete,67,3,22.33,59,2.31,0.1,1,6,0,0,18.00,3.00,Senchoo: 1,Volothamp: 5,"150MM HOWITZER [sFH 18]: 57, MP40: 10",http://144.91.71.61:8040/#/gamescoreboard/12904
[AROx]喀喇昆仑卫士-wen,87,39,2.23,21,1.0,0.45,4,1,0,0,12.00,0.00,Jakob: 7,[KOT]- Kinqston: 6,"KARABINER 98K: 40, MP40: 14, 75MM CANNON [PAK 40]: 11, GEWEHR 43: 9, SATCHEL: 5, M3 Half-track: 3, PANZERSCHRECK: 3, STG44: 2",http://144.91.71.61:8040/#/gamescoreboard/12899
[Tr] Kratos_TT🈹,86,41,2.1,10,0.97,0.46,7,0,1,1,7.00,0.00,Artopaper: 4,beveragino: 6,"STG44: 53, GEWEHR 43: 19, MP40: 9, SATCHEL: 3, KARABINER 98K: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12899
(WTH) Incognito,79,26,3.04,13,0.9,0.3,3,0,1,1,11.00,0.00,[ARO]HITMANAlex: 3,ape243: 6,"M1 GARAND: 55, BROWNING M1919: 21, UNKNOWN: 1, M3 KNIFE: 1, COLT M1911: 1",http://144.91.71.61:8040/#/gamescoreboard/12899
Artopaper,79,24,3.29,13,0.91,0.28,2,4,0,0,7.00,2.00,[Tr] Erich Hartmann: 2,Zelon: 6,"M1 GARAND: 52, BOMBING RUN: 16, STRAFING RUN: 10, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/12899
(WTH) Satchel,75,24,3.12,12,0.86,0.27,4,1,0,0,10.00,1.00,Artopaper: 4,Cpt. Capybara: 4,"GEWEHR 43: 37, BOMBING RUN: 30, STRAFING RUN: 8",http://144.91.71.61:8040/#/gamescoreboard/12899
Lrtt💯,74,23,3.22,28,0.85,0.26,3,0,0,0,23.00,1.00,Celebrionik: 3,POTIKUL: 5,KARABINER 98K x8: 74,http://144.91.71.61:8040/#/gamescoreboard/12899
[Tr] Erich Hartmann,68,32,2.12,17,0.77,0.36,4,0,0,0,20.00,1.00,Artopaper: 3,SteriodalTomb: 5,"GEWEHR 43: 53, MP40: 8, UNKNOWN: 3, SATCHEL: 2, STG44: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12899
FuntCasE^,95,22,4.32,23,1.07,0.25,3,0,0,0,14.00,1.00,(WTH) Capt Benfield: 7,(WTH)albertalting: 7,"M1 CARBINE: 48, M1 GARAND: 33, M1A1 THOMPSON: 12, UNKNOWN: 1, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/12888
(WTH) Froontan,87,11,7.91,35,0.99,0.13,2,1,0,0,9.00,1.00,Jubbe♿: 4,Nube-Lube: 6,"88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 34, MP40: 19, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 13, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 10, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 6, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 2, UNKNOWN: 1, COAXIAL MG34 [Sd.Kfz.234 Puma]: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12888
(WTH) Capt Benfield,80,32,2.5,11,0.92,0.37,2,0,1,1,9.00,0.00,FuntCasE^: 4,FuntCasE^: 7,"GEWEHR 43: 72, KARABINER 98K: 5, M43 STIELHANDGRANATE: 3",http://144.91.71.61:8040/#/gamescoreboard/12888
(WTH) Kritz (QC),77,37,2.08,8,0.88,0.42,4,2,1,1,8.00,1.00,KRT™Red_John: 3,VAZ: 4,"MP40: 64, S-MINE: 9, SATCHEL: 3, KARABINER 98K: 1",http://144.91.71.61:8040/#/gamescoreboard/12888
elcorrupt,76,1,76,64,1.82,0.02,1,2,0,0,24.00,24.00,DarrenYang: 1,Samuelzone: 5,"75MM CANNON [Sherman M4A1]: 59, 76MM M1 GUN [Sherman M4A3E2(76)]: 11, COAXIAL M1919 [Sherman M4A1]: 5, COAXIAL M1919 [Sherman M4A3E2(76)]: 1",http://144.91.71.61:8040/#/gamescoreboard/12885
[DC] Ninjapulver,83,18,4.61,22,1.81,0.39,2,0,0,0,8.00,1.00,(WTH) Oskar: 4,Queerlos: 5,"GEWEHR 43: 81, UNKNOWN: 1, FELDSPATEN: 1",http://144.91.71.61:8040/#/gamescoreboard/12884
Lrtt💯,78,17,4.59,14,0.9,0.2,3,0,0,0,17.00,1.00,[Tr] Erich Hartmann: 3,(WTH) Duba: 9,M1903 SPRINGFIELD: 78,http://144.91.71.61:8040/#/gamescoreboard/12884
kastyeet.,72,1,72,44,1.61,0.02,1,1,0,0,20.00,20.00,zPsyKK ツ: 1,Zezooma: 5,"76MM M1 GUN [Sherman M4A3E2(76)]: 37, 75MM CANNON [Sherman M4A1]: 18, COAXIAL M1919 [Sherman M4A1]: 10, COAXIAL M1919 [Sherman M4A3E2(76)]: 7",http://144.91.71.61:8040/#/gamescoreboard/12875
eSTiaR,111,32,3.47,18,1.26,0.36,4,0,0,0,8.00,0.00,foehammer: 3,Vulture: 6,"KARABINER 98K x8: 97, FG42 x4: 8, WALTHER P38: 4, UNKNOWN: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/12873
(WTH) Incognito,99,5,19.8,51,1.12,0.06,1,3,0,0,38.00,2.00,ThygesenHD #RustCase: 2,ClayHawk [Swe]: 5,"75MM CANNON [Sherman M4A1]: 45, COAXIAL M1919 [Sherman M4A1]: 20, 76MM M1 GUN [Sherman M4A3E2(76)]: 10, COAXIAL M1919 [Sherman M4A3E2(76)]: 10, 37MM CANNON [Stuart M5A1]: 9, HULL M1919 [Sherman M4A1]: 3, M1 GARAND: 1, Sd.Kfz 251 Half-track: 1",http://144.91.71.61:8040/#/gamescoreboard/12873
foehammer,78,30,2.6,10,0.88,0.34,3,0,0,0,8.00,1.00,eSTiaR: 3,HLL.PL | HAJZER: 5,"M1 GARAND: 58, BAZOOKA: 10, M1A1 THOMPSON: 7, MK2 GRENADE: 3",http://144.91.71.61:8040/#/gamescoreboard/12873
Ace McNasty,68,18,3.78,8,0.76,0.2,2,0,1,1,11.00,1.00,ii L U K E ii: 2,ii L U K E ii: 5,STG44: 68,http://144.91.71.61:8040/#/gamescoreboard/12873
MaxHass,66,38,1.74,9,0.76,0.44,4,0,1,1,6.00,1.00,pipoutwo: 5,Ajax: 5,"M1 GARAND: 61, BAZOOKA: 4, M1A1 THOMPSON: 1",http://144.91.71.61:8040/#/gamescoreboard/12873
(WTH) Oskar,102,42,2.43,14,1.17,0.48,4,0,1,1,8.00,0.00,teeza: 6,Dante: 4,"M1 GARAND: 101, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/12867
